m,p,q,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,omni_precision_5,omni_recall_5,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,mase_precision_5,mase_recall_5
10.0,0.5,0.25,0.49,0.9462162162162161,1.0,0.906805806647953,1.0,0.748883384484428,0.9991000000000001,0.7936181434783777,0.9993333333333334,0.9462162162162161,1.0,0.8923052981222588,0.9999666666666667,0.7180414685214548,0.9989333333333333,0.7499704347029247,0.9995666666666669
240.0,0.5,0.25,0.33,0.9814864864864865,1.0,0.9256500600262377,1.0,0.7117455448682642,1.0,0.7872954903925912,1.0,0.9814864864864865,1.0,0.928465337554786,1.0,0.6919303520337081,1.0,0.7681806527607706,0.9999000000000001
15.0,0.5,0.25,0.08,0.9682432432432432,1.0,0.9344489079796742,0.9853666666666671,0.8381122994087403,0.9215333333333338,0.8506780197617456,0.8965333333333336,0.9682432432432432,1.0,0.9019343725351371,0.9746666666666667,0.8025542298962788,0.9291666666666666,0.797895617635369,0.8968000000000008
240.0,0.5,0.25,0.23,0.9647297297297297,1.0,0.9339397035937118,1.0,0.7591254717445166,0.9997333333333335,0.7883488410270025,0.9998,0.9647297297297297,1.0,0.9279646860954663,1.0,0.76242173751411,0.9997666666666666,0.7865969511285634,0.9997333333333335
15.0,0.5,0.25,0.18,0.9512162162162161,1.0,0.9270367448608114,0.9991666666666668,0.7161086813428469,0.9928999999999998,0.7999682250078376,0.9876333333333336,0.9512162162162161,1.0,0.9003697566146183,0.9991666666666668,0.768538532832857,0.9908000000000005,0.795323424710661,0.9908666666666669
240.0,0.5,0.25,0.13,0.9177027027027026,1.0,0.8904910767985141,1.0,0.7074100602216737,0.9987666666666667,0.7833775525482348,0.9999000000000001,0.9177027027027026,1.0,0.9116686941534599,0.9999666666666667,0.7271225817761345,0.9996666666666667,0.7581764888674001,0.9999333333333333
15.0,0.5,0.25,0.28,0.9244594594594594,1.0,0.9071540976183452,0.9998666666666668,0.7613736440955955,0.9964666666666667,0.756109389418882,0.9959333333333334,0.9244594594594594,1.0,0.8820235813246289,0.9998666666666668,0.7220824094226286,0.9982000000000001,0.7124829733358485,0.9971000000000002
240.0,0.5,0.25,0.03,0.9166381687810258,1.0,0.9168300653505955,0.9948666666666668,0.7777805023086478,0.9862000000000002,0.8070412056486745,0.9746333333333332,0.9166381687810258,1.0,0.9111832481758013,0.9953000000000003,0.7587310999846457,0.9755333333333333,0.8143599340026937,0.9687333333333333
15.0,0.5,0.25,0.38,0.8976006618863761,1.0,0.8904667671634727,1.0,0.697687024650002,0.9979666666666668,0.7662584190676855,0.9996333333333334,0.8976006618863761,1.0,0.8271403755948118,0.9998666666666668,0.7009660920090919,0.9980333333333333,0.6928607101453429,0.998266666666667
235.0,0.5,0.25,0.44,0.9579729729729729,1.0,0.9143509255563008,1.0,0.7157756324972883,0.9999666666666667,0.7546947874974586,0.9998,0.9579729729729729,1.0,0.8966090541652624,1.0,0.7031615844343189,0.9999333333333333,0.7363594296186307,1.0
15.0,0.5,0.25,0.48,0.9262162162162162,1.0,0.9382360704567687,1.0,0.7614947762417213,0.9982333333333334,0.766868421580136,0.9992333333333333,0.9262162162162162,1.0,0.8889975304391505,1.0,0.7404782277992686,0.9996,0.7561773170033286,0.9997
235.0,0.5,0.25,0.34,0.9421787093215664,1.0,0.9315018135662204,1.0,0.7385195858813018,0.9998,0.7510516709481165,1.0,0.9421787093215664,1.0,0.9041638623761866,1.0,0.7163855086842013,1.0,0.7341128504194259,1.0
20.0,0.5,0.25,0.07,0.9621787093215665,1.0,0.9438702225290622,0.987966666666667,0.8200661890884912,0.9410333333333335,0.8544609142600192,0.9038333333333338,0.9621787093215665,1.0,0.927705695977473,0.9858333333333333,0.7875860860182976,0.9454999999999997,0.8352583358055027,0.8987000000000003
235.0,0.5,0.25,0.24,0.9536651958080529,1.0,0.9226622128173854,1.0,0.7464022100443455,0.9997666666666667,0.761313398012399,0.9999666666666667,0.9536651958080529,1.0,0.92777524761545,1.0,0.7339448132997609,1.0,0.782409824154555,0.9999666666666667
20.0,0.5,0.25,0.17,0.9521787093215665,1.0,0.9255314131144234,0.9995666666666666,0.7529038742442767,0.9938666666666669,0.8335038761768164,0.9912999999999998,0.9521787093215665,1.0,0.8957508647004433,0.9992666666666667,0.7860656149340418,0.9933000000000001,0.8039045449410348,0.9926999999999999
235.0,0.5,0.25,0.14,0.9436651958080529,1.0,0.9359903963404647,1.0,0.7318860357337517,0.9998333333333334,0.789973710840858,0.9986333333333335,0.9436651958080529,1.0,0.9139619329798664,1.0,0.7363556943295743,0.9991333333333334,0.7862579603482328,0.9998333333333335
20.0,0.5,0.25,0.27,0.9221787093215664,1.0,0.9071994817059529,0.9999333333333333,0.7341010684477743,0.9981333333333334,0.7987196534437873,0.9981,0.9221787093215664,1.0,0.8713878696175675,0.9999000000000001,0.693421742070057,0.9981,0.7340175877578045,0.9962666666666665
235.0,0.5,0.25,0.04,0.9597297297297297,1.0,0.9390851173446849,0.9991,0.7757651477295537,0.9791666666666664,0.7836689603284895,0.9827666666666669,0.9597297297297297,1.0,0.9384755070296404,0.9986999999999999,0.7476904135715949,0.9938666666666667,0.7730598594617959,0.9927000000000002
20.0,0.5,0.25,0.37,0.9662162162162161,1.0,0.9476870335962377,0.9999666666666667,0.7229191515464047,0.9994333333333334,0.7585461840276733,0.9988333333333334,0.9662162162162161,1.0,0.9590882815747725,0.9999666666666667,0.7206581104944592,0.9992333333333333,0.7698049437896387,0.9985333333333335
230.0,0.5,0.25,0.45,0.9632432432432432,1.0,0.9263805447651009,1.0,0.7339811961541587,0.9998999999999999,0.7642357877305034,1.0,0.9632432432432432,1.0,0.8702243942232473,1.0,0.6750112095052069,1.0,0.741957754493154,1.0
20.0,0.5,0.25,0.47000000000000003,0.9412162162162161,1.0,0.9261801536914593,1.0,0.7482520071942893,0.9987666666666668,0.7365849278456615,0.9999666666666667,0.9412162162162161,1.0,0.8901884126013658,1.0,0.7258549184509545,0.9991333333333333,0.7471607239700162,0.9995333333333334
230.0,0.5,0.25,0.35000000000000003,0.9297297297297297,1.0,0.9293024892697526,1.0,0.7216632731287479,0.9998333333333334,0.7739941895256446,1.0,0.9297297297297297,1.0,0.9026659567057511,1.0,0.7261754796767267,0.9999666666666667,0.7569290790540214,0.9998999999999999
25.0,0.5,0.25,0.06,0.9429729729729729,1.0,0.9198697633341353,0.9753333333333333,0.8120441350028966,0.9319666666666667,0.8230116224817323,0.8627333333333334,0.9429729729729729,1.0,0.9254419468674482,0.9779333333333337,0.8233420730754343,0.9127333333333334,0.8170526856477565,0.8766666666666667
230.0,0.5,0.25,0.25,0.9394594594594594,1.0,0.9315863575289227,1.0,0.7378964405323432,0.9996,0.7775435451729936,0.9998999999999999,0.9394594594594594,1.0,0.9415443219696907,1.0,0.7621973631258112,0.9998,0.7744369845113751,1.0
25.0,0.5,0.25,0.16,0.9629729729729729,1.0,0.951023820907748,0.9996666666666667,0.7451912818671801,0.9943666666666666,0.781937439170476,0.9933333333333336,0.9629729729729729,1.0,0.9337163622885509,0.9993333333333335,0.7327803926215561,0.9977000000000001,0.7687093927746683,0.9938666666666667
230.0,0.5,0.25,0.15,0.9629729729729729,1.0,0.9465871767626557,1.0,0.7225215385322116,0.9991666666666668,0.7796912517826885,0.9994666666666666,0.9629729729729729,1.0,0.95581057178116,1.0,0.7311059764795356,0.9998999999999999,0.7691750320125026,0.9997
25.0,0.5,0.25,0.26,0.9732432432432432,1.0,0.9359633986965791,0.9999666666666667,0.7492817541514688,0.9992666666666667,0.7868296989505459,0.9979333333333333,0.9732432432432432,1.0,0.9100960851398875,0.9999666666666667,0.7351209466046563,0.9984666666666666,0.7793460510297117,0.9973333333333335
230.0,0.5,0.25,0.05,0.9277027027027026,1.0,0.9329465928822167,0.9995666666666666,0.7915068178142222,0.9923000000000002,0.820358646595104,0.993,0.9277027027027026,1.0,0.9337294449565118,0.9994666666666667,0.7081396352946274,0.9968666666666668,0.7837942962032548,0.9941666666666669
25.0,0.5,0.25,0.36,0.9614864864864865,1.0,0.9328278680126604,1.0,0.7242577752656666,0.9989000000000001,0.7628398047435119,0.9987,0.9614864864864865,1.0,0.9086696005455823,1.0,0.6939131174319119,0.9984333333333333,0.7639064675554694,0.9999666666666667
225.0,0.5,0.25,0.46,0.9479729729729729,1.0,0.9335525501294729,1.0,0.7250666956632336,0.9999333333333333,0.7358219812862997,0.9999666666666667,0.9479729729729729,1.0,0.8849633290319424,1.0,0.7037382267762564,1.0,0.7466595992491185,1.0
25.0,0.5,0.25,0.46,0.9427027027027026,1.0,0.9224781342098096,1.0,0.692549225998202,0.9998333333333334,0.7759328327385032,0.9995333333333335,0.9427027027027026,1.0,0.8965513747186824,1.0,0.7093961727510354,0.9991666666666668,0.7517756080557163,0.9998666666666667
225.0,0.5,0.25,0.36,0.9477027027027026,1.0,0.9376881277890106,1.0,0.7210722470677053,0.9997666666666667,0.7805506069424137,0.9999666666666667,0.9477027027027026,1.0,0.9341834150688348,1.0,0.7303206735751243,0.9999333333333333,0.79757639613798,0.9999333333333333
30.0,0.5,0.25,0.05,0.9464864864864865,1.0,0.9157289974702533,0.973666666666667,0.8167032099860808,0.9096666666666673,0.8342973850975863,0.8493000000000006,0.9464864864864865,1.0,0.9170068418477922,0.9656000000000001,0.8207838301397072,0.9190000000000002,0.8331294339529275,0.8404666666666669
225.0,0.5,0.25,0.26,0.9497297297297297,1.0,0.9096016247647439,1.0,0.7394847667762784,1.0,0.7418330279340121,0.9997000000000001,0.9497297297297297,1.0,0.8773396580338029,1.0,0.7092730030473728,0.9998999999999999,0.7295721686751684,1.0
30.0,0.5,0.25,0.15,0.9714864864864865,1.0,0.9710180813192248,0.9991666666666665,0.8075622884173685,0.9917,0.7554044704864675,0.9948666666666667,0.9714864864864865,1.0,0.9281865375964098,0.9997666666666667,0.7617124153904339,0.9918999999999998,0.8061303761029406,0.9955333333333336
225.0,0.5,0.25,0.16,0.9429729729729729,1.0,0.9438179406091151,1.0,0.7453447194632397,0.9993666666666666,0.7851432253266775,0.9992666666666667,0.9429729729729729,1.0,0.8986777248188507,0.9999666666666667,0.7539701918345088,0.9989333333333335,0.7558454727695392,0.9996666666666667
30.0,0.5,0.25,0.25,0.9462162162162161,1.0,0.9294179579021605,0.9998333333333334,0.7412627811210403,0.9965333333333334,0.7907983821265931,0.9979,0.9462162162162161,1.0,0.9015251542792154,1.0,0.7263107638621018,0.9990333333333336,0.7858733461828319,0.9985333333333335
225.0,0.5,0.25,0.06,0.9194594594594594,1.0,0.9049247531037355,0.9993666666666665,0.8073999334305,0.9926333333333335,0.7927499290025963,0.9970000000000003,0.9194594594594594,1.0,0.9007861879974669,0.9998666666666667,0.7302654571547478,0.9940999999999999,0.7871429712252097,0.9916333333333333
30.0,0.5,0.25,0.35000000000000003,0.9226006618863761,1.0,0.9350126813992028,1.0,0.7219627773749402,0.9987333333333335,0.7543028682779946,0.9987999999999999,0.9226006618863761,1.0,0.9268805753718057,0.9999666666666667,0.7232933296663104,0.9989666666666668,0.7523138466086203,0.9991666666666668
220.0,0.5,0.25,0.47000000000000003,0.9571787093215665,1.0,0.9180605543847006,1.0,0.7291596817451077,1.0,0.7740001130869401,0.9999333333333333,0.9571787093215665,1.0,0.910850795852613,1.0,0.7109244483068976,1.0,0.7818667062236416,1.0
30.0,0.5,0.25,0.45,0.9597297297297297,1.0,0.9538259245624477,1.0,0.7618197150616368,0.9998666666666667,0.7790989949878585,0.9999666666666667,0.9597297297297297,1.0,0.9298301086179798,1.0,0.7278017404253518,0.9999666666666667,0.7447909984688743,0.9999666666666667
220.0,0.5,0.25,0.37,0.9444594594594594,1.0,0.9227056553906721,1.0,0.6810084561893075,0.9998333333333334,0.7255148175725199,1.0,0.9444594594594594,1.0,0.8951328177938582,1.0,0.6883696640136944,0.9998999999999999,0.7647225883051327,1.0
35.0,0.5,0.25,0.04,0.909189189189189,1.0,0.9371252677950888,0.9476333333333335,0.8021081118265171,0.8616666666666666,0.7965832422805526,0.8046333333333336,0.909189189189189,1.0,0.8759906697271914,0.9527000000000002,0.8218390182745129,0.8593000000000006,0.8590813022596848,0.8099000000000001
220.0,0.5,0.25,0.27,0.9562162162162161,1.0,0.9265556834291416,1.0,0.743499425914359,0.9997999999999999,0.7869947173619465,1.0,0.9562162162162161,1.0,0.9230389963293506,1.0,0.735675334020884,0.9998333333333334,0.767939419585941,1.0
35.0,0.5,0.25,0.14,0.9832432432432432,1.0,0.9356051543944498,0.9999000000000001,0.7576715673513216,0.9950666666666668,0.788082942028677,0.9978000000000001,0.9832432432432432,1.0,0.9228185743244187,0.9993666666666666,0.7763791602359846,0.990266666666667,0.7724586289822558,0.9943000000000002
220.0,0.5,0.25,0.17,0.9344594594594594,1.0,0.9263123832215903,1.0,0.7344101345574819,0.9989666666666668,0.7976191007189979,1.0,0.9344594594594594,1.0,0.905967740725096,1.0,0.7325979156209728,0.9998,0.7801655995082462,0.9997666666666667
35.0,0.5,0.25,0.24,0.9159459459459458,1.0,0.9267560451766065,1.0,0.7672896132882907,0.9988666666666667,0.7661660220559218,0.9980333333333334,0.9159459459459458,1.0,0.9057636853997814,0.9999000000000001,0.7023130488929117,0.9989666666666669,0.7692902099871642,0.9995333333333335
220.0,0.5,0.25,0.07,0.9309459459459458,1.0,0.9328030161516413,0.9997,0.7605200549459502,0.9968000000000002,0.7565170428970569,0.996466666666667,0.9309459459459458,1.0,0.9366018611472572,0.9999333333333333,0.7322547896752434,0.9976666666666667,0.7610348894640537,0.9968000000000004
35.0,0.5,0.25,0.34,0.9647297297297297,1.0,0.9336822528005757,1.0,0.7341126966374262,0.9989000000000001,0.8060163139053508,0.9997666666666667,0.9647297297297297,1.0,0.9278877375493618,1.0,0.7330761664531206,0.9996,0.7740258466767729,0.9994000000000001
215.0,0.5,0.25,0.48,0.8951516822945393,1.0,0.8606189159441024,1.0,0.6844560376450564,1.0,0.7281550688700359,0.9998,0.8951516822945393,1.0,0.8304321534898627,1.0,0.697982312626575,0.9999000000000001,0.722663373776432,0.9999666666666667
35.0,0.5,0.25,0.44,0.9529729729729729,1.0,0.9237901796422919,1.0,0.7166975292531571,0.9995666666666668,0.7403560635364105,0.9998333333333334,0.9529729729729729,1.0,0.8725432232262388,1.0,0.7285973385011388,0.9997666666666666,0.730393849647256,1.0
215.0,0.5,0.25,0.38,0.9294594594594594,1.0,0.9095211835346229,1.0,0.7349845039331698,0.9997333333333333,0.7661536528563311,0.9999000000000001,0.9294594594594594,1.0,0.900783339329418,1.0,0.718033271222372,1.0,0.7223190625468733,0.9999000000000001
40.0,0.5,0.25,0.03,0.9494594594594594,1.0,0.9283088730465662,0.8809666666666669,0.8231434811356578,0.761666666666667,0.8044992437294765,0.6659666666666665,0.9494594594594594,1.0,0.9492441519639947,0.9013000000000002,0.8090987648961752,0.7824000000000004,0.8449549401842227,0.6549666666666668
215.0,0.5,0.25,0.28,0.9479729729729729,1.0,0.9150895809776882,1.0,0.6894912204593879,0.9997666666666667,0.743156200918386,0.9997999999999999,0.9479729729729729,1.0,0.9423358900101063,1.0,0.741630692079253,0.9996,0.7593690226442792,0.9999666666666667
40.0,0.5,0.25,0.13,0.9159459459459458,1.0,0.9261375468481183,0.9993333333333332,0.7712912650163287,0.9962333333333335,0.7812209171970094,0.9920333333333332,0.9159459459459458,1.0,0.8842726980621594,0.9998,0.7374024562031057,0.9974666666666668,0.7504528327262147,0.9934333333333334
215.0,0.5,0.25,0.18,0.9428709321566464,1.0,0.9199598692746233,1.0,0.7084230841035452,0.9997333333333335,0.7483083250653584,0.9994666666666667,0.9428709321566464,1.0,0.9314271031676185,1.0,0.754045471620525,0.9995,0.7285447251663149,0.9999666666666667
40.0,0.5,0.25,0.23,0.9209459459459458,1.0,0.9275366486838637,1.0,0.7401786977448936,0.9982666666666665,0.807134298364599,0.9979666666666668,0.9209459459459458,1.0,0.9059639152944479,0.9999333333333333,0.7067564459245252,0.9990333333333333,0.7444308127288628,0.9993333333333335
215.0,0.5,0.25,0.08,0.9289354660783232,1.0,0.910931421421497,0.9998666666666667,0.7414046057387356,0.9979000000000002,0.7476428832270098,0.9991333333333334,0.9289354660783232,1.0,0.9029979543230773,0.9999000000000001,0.7492287567491733,0.9996000000000003,0.7871083761908547,0.9969666666666669
40.0,0.5,0.25,0.33,0.9362162162162161,1.0,0.9120789940537619,1.0,0.7320543929260711,0.9982333333333332,0.757898230008762,0.9993666666666666,0.9362162162162161,1.0,0.9073276506444521,0.9999666666666667,0.7344439087984875,0.9995333333333334,0.759990873730651,0.9994666666666667
210.0,0.5,0.25,0.49,0.9497297297297297,1.0,0.8995892660191099,1.0,0.692470913908165,0.9998666666666667,0.7719219227683847,1.0,0.9497297297297297,1.0,0.8693501324693566,1.0,0.6878193341236825,1.0,0.7655620471500155,0.9999666666666667
40.0,0.5,0.25,0.43,0.9814864864864865,1.0,0.948375612226919,1.0,0.7347149465304578,0.9994333333333333,0.7626248884859197,0.9998999999999999,0.9814864864864865,1.0,0.8931895703837418,1.0,0.7409657403684001,0.9997333333333333,0.7600765961429264,0.9999333333333333
210.0,0.5,0.25,0.39,0.9286651958080528,1.0,0.9245133243912207,1.0,0.7195946518536478,1.0,0.7655958595750557,0.9999666666666667,0.9286651958080528,1.0,0.8819369224042565,1.0,0.6833625744374199,0.9999666666666667,0.7485243934465506,1.0
45.0,0.5,0.25,0.02,0.9537123330226778,0.87,0.8913811946628356,0.6668666666666668,0.7713404663298348,0.4470666666666668,0.8119072116456749,0.4042666666666667,0.9537123330226778,0.87,0.919614476911675,0.6434000000000001,0.7708010122016329,0.4745333333333335,0.690920810793718,0.33766666666666656
210.0,0.5,0.25,0.29,0.94207666850524,1.0,0.92534062518012,1.0,0.7042521458895966,0.9999666666666667,0.7809368492798829,0.9994666666666667,0.94207666850524,1.0,0.9083815359458075,1.0,0.7223971825347492,0.9997999999999999,0.7793435447737445,0.9999000000000001
45.0,0.5,0.25,0.12,0.9597297297297297,1.0,0.9233063336714757,0.9996666666666667,0.7632246882123951,0.9954333333333335,0.7737281424144823,0.9925333333333335,0.9597297297297297,1.0,0.9463550036821061,0.9996,0.7766473048511949,0.9982666666666669,0.8276425683805299,0.992366666666667
210.0,0.5,0.25,0.19,0.9597297297297297,1.0,0.946491528952508,1.0,0.7133265781382206,0.9996,0.7963445458181043,1.0,0.9597297297297297,1.0,0.9428182100536364,1.0,0.7430766552561535,0.9991666666666665,0.7587278927870901,0.9998666666666667
45.0,0.5,0.25,0.22,0.9254219525648096,1.0,0.9360513196842306,0.9999666666666667,0.7342277760103946,0.9991333333333335,0.7686656448754882,0.9996666666666668,0.9254219525648096,1.0,0.920710359706037,0.9999666666666667,0.7341562279445982,0.9995333333333335,0.7641508666120379,0.9988333333333337
210.0,0.5,0.25,0.09,0.9397297297297297,1.0,0.8912381665873143,0.9998333333333335,0.7067468412318233,0.9984666666666668,0.7900104639519503,0.9978333333333333,0.9397297297297297,1.0,0.9141088124654317,1.0,0.741190993602858,0.9991999999999999,0.7897564521838634,0.9968333333333332
45.0,0.5,0.25,0.32,0.909189189189189,1.0,0.9058476892124347,1.0,0.7138601699769754,0.9996333333333334,0.7917960494954215,0.9990666666666668,0.909189189189189,1.0,0.8766458087164072,1.0,0.7153898399359477,0.9997999999999999,0.739663229629835,0.9997666666666666
205.0,0.5,0.25,0.5,0.9579729729729729,1.0,0.9329495418763711,1.0,0.7213183400876098,0.9999666666666667,0.7494994948113015,1.0,0.9579729729729729,1.0,0.9024398278727503,1.0,0.6909426737245482,1.0,0.7891479942284947,0.9999666666666667
45.0,0.5,0.25,0.42,0.929189189189189,1.0,0.9098132234006665,1.0,0.7713064062962025,0.9999666666666667,0.7520499513420762,0.9997,0.929189189189189,1.0,0.9134088638858503,1.0,0.7464904458937187,0.9997666666666666,0.7695307939944055,0.9994666666666667
205.0,0.5,0.25,0.4,0.9127027027027026,1.0,0.909391548166316,1.0,0.6957775507242964,0.9998,0.7634042611961377,1.0,0.9127027027027026,1.0,0.8751577150315716,1.0,0.7307393879331215,1.0,0.7484477629853056,0.9999666666666667
50.0,0.5,0.25,0.01,0.871007371007371,0.4,0.7640164909956637,0.3395,0.5596419576817317,0.21780000000000005,0.6165886951162122,0.1959666666666667,0.871007371007371,0.4,0.8225234834663273,0.3030333333333333,0.6907157753620331,0.19096666666666676,0.6129060983995149,0.16846666666666668
205.0,0.5,0.25,0.3,0.9612162162162161,1.0,0.9396341761219809,1.0,0.7361500237898531,1.0,0.7764228316476205,0.9998333333333334,0.9612162162162161,1.0,0.9329198061872072,1.0,0.757420128011358,1.0,0.7711674801335222,1.0
50.0,0.5,0.25,0.11,0.9362162162162161,1.0,0.8946629642939727,0.9994,0.7766490089896564,0.9963333333333337,0.7807637438120539,0.9906333333333336,0.9362162162162161,1.0,0.9188745104923377,0.9997666666666667,0.7621113175377561,0.9892333333333333,0.7808976187513026,0.9958666666666669
205.0,0.5,0.25,0.2,0.9597297297297297,1.0,0.9489578047002858,1.0,0.7478652024490573,0.9994000000000001,0.7671840846834445,0.9999333333333333,0.9597297297297297,1.0,0.9406804430785466,1.0,0.7375635565593948,1.0,0.7324225306593577,0.9999000000000001
50.0,0.5,0.25,0.21,0.9394594594594594,1.0,0.9280052298256026,0.9999666666666667,0.7376562384649845,0.9991333333333334,0.7547012793015007,0.9987000000000001,0.9394594594594594,1.0,0.9233036827767377,1.0,0.7266649506222648,0.9964000000000002,0.7638188852228166,0.9993000000000001
